dtiTransId,duration,batch,totalQueryWeight,CRDTHitAndMatch,MarketDataMakeKeyBreakdown,DtsQueryBreakdown,RemoteServiceQueueWC,RemoteServiceCacheWaitWC,CacheMissBreakdownInMemory,CacheHitBreakdownInMemory,CacheOverheadWallClock,CacheOverheadTimings,CacheMissBreakdownRedis,CacheHitBreakdownRedis,totalCacheHitOrWaits,totalCacheMisses,totalNumNonBatched,portfolio,portfolio2,portfolio3,portfolio4,portfolio5,riskmodel,addPositionsByHoldings,addPositionsByHoldingsWithoutAggregation,"create SinglePortfolioContext",createDatedPortfolioContext,"destroy DatedPortfolioContext","destroy SinglePortfolioContext","get Factor exposures",getAssetFactorRiskContributions,getAssetReturnsByBarraIdsWithPriority,getAssetReturnsByMarketIdsWithPriority,getFactorReturn,getFactorTree,getIndexLevelData,getLightPortfolioWithLastUpdated,getModelDescriptors,getPortfolioAttributeValues,"getPortfolioAttributes list",getPortfolioLastUpdated,"getPortfolioPositions with PositionsReportSpec",getPositionsWithTnC,getPriceHistoryByBarraIdWithPriority,getPriceHistoryByMarketIdsWithPriority,getReportDispatcherReport,searchPortfolioTree,"userAttributeRmiSvc getAttributeProperties","singlePortfolioContextRmiSvc getPortfolioInstrumentReturn"
"0e37b296-222b-433e-a30c-653c25eb02e6",91,"Factor Returns",NA,0,"0.006090","0.461947","82.589030","38.625022","0.001252",0,"0.612437","2.617824","0.000000",0,66,135,,NA,NA,NA,NA,NA,MLTL,,,67,67,67,67,,,,,,,,,,,,,,,,,,,,
"679892d4-1397-4974-8823-3717491510c5",91,"Factor Returns",NA,"0.002440","44.561460","0.003980","22.280681","90.432894","0.000702","0.000131","0.020545","0.029178","0.000000","0.000000",54,17,,NA,NA,NA,NA,NA,MLTL,,,,,,,,,,,,,,,,,,,,,,,,,,
"2aaacf31-3c79-42c9-b99e-a0c622bdfb6c",91,"Factor Returns",NA,"0.002358","472.176668","0.283160","82.477524","128.444946","0.034620",0,"0.269738","16.704264","0.000000","0.000000",67,96,,NA,NA,NA,NA,NA,MLTL,,,48,48,48,48,,,,,,,,,,,,,,,,,,,,
"3e54a654-0070-4a16-8725-1186fb367ae2",91,"Factor Returns",NA,"0.004129","44.541830","0.003472","22.300803","90.045848","0.002064","0.000046","0.038847","0.051711","0.000000","0.000000",37,34,,NA,NA,NA,NA,NA,MLTL,,,,,,,,,,,,,,,,,,,,,,,,,,
"ccd05574-166c-43c0-a5ed-41ddde833c26",91,"Factor Returns",NA,"0.001849","331.492300","0.136498","82.477755","128.601950","0.019452","0.001014","0.024857","0.110256","0.000000","0.000000",71,46,,NA,NA,NA,NA,NA,MLTL,,,19,19,19,19,,,,,,,,,,,,,,,,,,,,
"7291f032-fd26-4204-ab98-258302c78d1d",91,"Factor Returns",NA,"0.004398","188.423122","0.010869","82.436459","56.293812","0.004251","0.000086","0.039146","0.055769","0.000000","0.000000",57,20,,NA,NA,NA,NA,NA,MLTL,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,
"6e83b94b-a071-45a1-8be7-854f77a1151c",91,"Factor Returns",NA,"0.002407","134.868065","0.128406","82.163420","128.487076","0.028293",0,"0.105485","0.229781","0.000000","0.000000",46,59,,NA,NA,NA,NA,NA,MLTL,,,19,19,19,19,,,,,,,,,,,,,,,,,,,,
"5299d809-6db3-4f30-9410-5c433c15521a",91,"Factor Returns",NA,"0.003212","0.004861","0.345983","82.393397","33.712328","0.020637",0,"0.543410","19.837413","0.000000","0.000000",66,135,,NA,NA,NA,NA,NA,MLTL,,,67,67,67,67,,,,,,,,,,,,,,,,,,,,
"b2e7beb4-1408-42f7-89d5-aa513502b032",91,"Factor Returns",NA,"0.003092",0,0,0,"90.046368","0.004347",0,"0.051078","0.092130",0,"0.000000",27,40,,NA,NA,NA,NA,NA,MLTL,,,,,,,,,,,,,,,,,,,,,,,,,,
"5ccad4fd-1fd9-4220-89b0-bc3b01cf8660",91,"Factor Returns",NA,"0.001664","236.021194","0.372198","81.956181","128.424108","0.060660",0,"0.455008","20.657973","0.000000","0.000000",66,95,,NA,NA,NA,NA,NA,MLTL,,,47,47,47,47,,,,,,,,,,,,,,,,,,,,
"7760df91-7689-4483-908d-b34015258ce2",213,"Factor Exposure Distribution by Sector",NA,"49.331439",0,0,"0.000000","187.599500","0.038777","0.039833","0.270478","0.305341","0.000000","0.000000",18748,14456,,162921384,NA,NA,NA,NA,GEMLTL,4,,4,4,4,4,,,,,,,,,,,,,3,1,,,,,,
