dtiTransId,duration,batch,totalQueryWeight,CRDTHitAndMatch,MarketDataMakeKeyBreakdown,DtsQueryBreakdown,RemoteServiceQueueWC,RemoteServiceCacheWaitWC,CacheMissBreakdownInMemory,CacheHitBreakdownInMemory,CacheOverheadWallClock,CacheOverheadTimings,CacheMissBreakdownRedis,CacheHitBreakdownRedis,totalCacheHitOrWaits,totalCacheMisses,totalNumNonBatched,portfolio,portfolio2,portfolio3,portfolio4,portfolio5,riskmodel,addPositionsByHoldings,addPositionsByHoldingsWithoutAggregation,"create SinglePortfolioContext",createDatedPortfolioContext,"destroy DatedPortfolioContext","destroy SinglePortfolioContext","get Factor exposures",getAssetFactorRiskContributions,getAssetReturnsByBarraIdsWithPriority,getAssetReturnsByMarketIdsWithPriority,getFactorReturn,getFactorTree,getIndexLevelData,getLightPortfolioWithLastUpdated,getModelDescriptors,getPortfolioAttributeValues,"getPortfolioAttributes list",getPortfolioLastUpdated,"getPortfolioPositions with PositionsReportSpec",getPositionsWithTnC,getPriceHistoryByBarraIdWithPriority,getPriceHistoryByMarketIdsWithPriority,getReportDispatcherReport,searchPortfolioTree,"userAttributeRmiSvc getAttributeProperties","singlePortfolioContextRmiSvc getPortfolioInstrumentReturn"
"5ac24b93-edcb-4f20-b4c5-fb6e59982360",937,"Portfolio Summary",37860,"1238.492629","0.015585","25.484610","504.963239","885.704162","10.473561","80.993701","36.796455","256.362019","0.000000","0.000000",597722,306118,,247182424,NA,NA,NA,NA,NA,400,,400,400,400,400,,,,,,,,26,,,26,20,72,,,,,,,
"ea5309e4-f22b-48ff-b0d3-5057e256ca45",800,"Portfolio Summary",37860,"488.688112","1.891977","24.405478","411.014890","1171.526555","5.894179","75.297585","31.736976","215.992857","0.000000","0.000000",582542,231054,,247182424,NA,NA,NA,NA,NA,351,,351,351,351,351,,,,,,,,47,,,47,101,89,,,,,,,
"67565ba9-afdb-4b9e-bd11-6c0dd65284df",187,"Factor Exposure Distribution - L/S",316,"0.001140",0,"114.108314","0.000000","64.585978","0.000404","0.016974","0.468624","0.468759","0.000000","0.000000",3822,36,,177039988,NA,NA,NA,NA,USMEDS,17,,17,17,17,17,,,,,,,,,,,,,3,,,,,28,,
"6c6b335b-b4cf-4f14-9591-975203cb5605",187,"Factor Exposure Distribution - L/S",316,"0.000985",0,"57.345535","0.000000","131.363028","0.000237","0.012284","0.325926","0.325926","0.000000","0.000000",2863,18,,177039988,NA,NA,NA,NA,USMEDS,8,,8,8,8,8,,,,,,,,,,,,,,,,,,16,,
"94a2462c-8c71-4a5d-8a93-b181a193822b",214,"Factor Exposure Distribution - L/S",1738,"1.089212",0,"33.979617","0.000000","101.533940","0.029788","0.059247","4.569656","4.569979","0.000000","0.000000",12219,8708,,177039988,NA,NA,NA,NA,USMEDS,29,,29,29,29,29,,,,,,,,10,,,10,10,18,,,,,,,
"93c56a7b-3c91-4dbc-b814-b1e4ee8298f1",214,"Factor Exposure Distribution - L/S",1738,"1.338870",0,"31.293250","0.000000","115.554603","0.021441","0.078933","4.957212","4.957337","0.000000","0.000000",11892,7133,,177039988,NA,NA,NA,NA,USMEDS,27,,27,27,27,27,,,,,,,,8,,,8,8,16,,,,,,,
"2e1d3233-a028-4c5c-b9da-90083b9126aa",131,"Factor Risk Overview - L/S",NA,"0.000070",0,0,"0.000000","99.861235","0.001075","0.664131","0.372637","0.372637","0.000000","0.000000",5206,356,,177039988,NA,NA,NA,NA,USMEDS,1,,15,15,15,15,,,,,,,,,,,,,14,,,,,30,,
"6f0dcc7c-0af0-47cd-b4fb-8e47fe14a45c",117,"Factor Risk Overview",22935,"701.383915",0,"30.823265","0.000000","74.343634","0.213044","20.578060","13.267339","14.041596","0.000000","0.000000",93778,21664,,150034647,150034702,159079177,159079208,181133189,GEMLTL,13,,29,27,27,29,,,,,,,,1,,,1,7,12,,,,,50,,
"490b7962-d719-45a8-95b3-838a645bacf5",94,"Factor Risk Overview",21352,"2406.714912",0,"3.869421","15.527457","33.615731","0.458564","39.627594","19.961900","20.892469","0.000000","0.000000",177673,104553,,150034647,150034702,159079177,159079208,181133189,GEMLTL,151,,202,202,202,202,,,,,,,,1,,,1,,202,,,,,102,,
"c6f29989-86f5-46ae-aae7-50c55133dec2",90,"Factor Risk Overview",NA,"0.289119",0,0,"0.000000","78.226057","0.007083","0.387777","1.020606","1.020606","0.000000","0.000000",9574,2734,,150034647,150034702,159079177,159079208,181133189,GEMLTL,2,,4,4,4,4,,,,,,,,,,,,,4,,,,,4,,
"77c8394a-dbcf-445c-b759-7cf9e4a75bf4",92,"Portfolio Summary",21746,"2249.702546",0,"1.805697","3.197755","7.963055","0.196288","1.732274","13.153249","14.040274","0.000000","0.000000",135635,83256,,247182424,NA,NA,NA,NA,GEMLTL,24,,38,38,38,38,,,,,,,,22,,,22,22,38,,,,,28,,
"825feff4-33f6-4998-bfa1-17a8f593b981",102,"Factor Risk Overview - L/S",23418,"3571.675284","0.007849","7.173887","0.276280","52.440956","0.452847","13.174708","23.861943","42.974027","0.000000","0.000000",245375,119928,,177039988,NA,NA,NA,NA,USMEDS,,,47,47,47,47,,,,,,,,,,,,,47,,,,,94,,
"3d1976cc-43af-43f1-bb4c-4658cc1509bb",93,"Factor Risk Overview - L/S",21686,"290.058028","0.009645","2.377268","0.000000","35.478113","0.088196","4.730872","13.091756","13.095317","0.000000","0.000000",127649,46841,,177037139,NA,NA,NA,NA,EUTRD,,,23,23,23,23,,,,,,,,1,,,1,1,23,,,,,46,,
"504affb3-d423-4779-b776-3a72c0a546b5",807,"Factor Performance Attribution",128446,"3122.980841","0.024602","337.557364","366.245642","1023.200052","4.842158","163.629177","32.184253","107.269456","0.000000","0.000000",1154553,293318,,1020573,56673,NA,NA,NA,USSLOWS,151,,151,151,151,151,,,,,,,,1,,,1,1,,,,,,,,
"e1f0a66c-6a57-4a49-a3ad-58e59bd42a2b",755,"Factor Performance Attribution",128446,"5236.351541","0.063038","423.360884","425.633624","654.530976","13.629704","312.019519","47.991631","83.795701","0.000000","0.000000",1132623,155795,,1020573,56673,NA,NA,NA,USSLOWS,59,,59,59,59,59,,,,,,,,1,,,1,1,,,,,,,,
"2a038c80-eb1e-4061-aabf-6ce9da5ed85f",748,"Factor Performance Attribution",128446,"1972.160440","0.041708","345.218403","312.664732","620.613340","2.984118","156.358720","23.522513","47.802519","0.000000","0.000000",1159349,133366,,1020573,56673,NA,NA,NA,USSLOWS,60,,60,60,60,60,,,,,,,,,,,,1,,,,,,,,
"2b4de9ff-0791-445d-bb4b-7f63e3fdd767",744,"Factor Performance Attribution",91437,"3348.545685","0.018690","189.859035","19.025419","687.821807","1.386981","129.499673","18.754081","59.955542","0.000000","0.000000",914864,216567,,1020573,56673,NA,NA,NA,USSLOWS,42,,42,42,42,42,,,,,,,,,,,,1,,,,,,,,
"f816010f-95be-4baa-9c23-8b7ada869bcd",713,"Factor Performance Attribution",128446,"3328.021290","0.021113","268.355079","441.531676","658.879455","5.179214","169.027175","34.612591","106.766029","0.000000","0.000000",1366543,314386,,1020573,56673,NA,NA,NA,USSLOWS,131,,131,131,131,131,,,,,,,,1,,,1,1,,,,,,,,
"505e5164-25e9-463f-9496-56ff19ef0ac4",720,"Factor Performance Attribution",128446,"7459.302575","0.052287","302.336126","461.222128","693.131385","19.898486","382.439791","74.054943","209.024237","0.000000","0.000000",1253561,274503,,1020573,56673,NA,NA,NA,USSLOWS,139,,139,139,139,139,,,,,,,,61,,,61,86,,,,,,,,
"5559a67e-1f48-4590-bdf2-264cd9cd13b9",712,"Factor Performance Attribution",NA,"0.000087",0,0,0,"711.180182",0,0,"0.000046","0.000046",0,0,1,0,,1020573,56673,NA,NA,NA,USSLOWS,,,,,,,,,,,,,,,,,,,,,,,,,,
"328b938b-8311-4c53-80c4-fa40fea7546b",712,"Factor Performance Attribution",128446,"265.775114","0.031682","436.426753","21.906538","599.259501","1.439493","110.891085","25.851435","42.995027","0.000000","0.000000",1083404,83255,,1020573,56673,NA,NA,NA,USSLOWS,46,,46,46,46,46,,,,,,,,1,,,1,1,,,,,,,,
"542a2e93-c679-45ce-a160-62b7efce6780",715,"Factor Performance Attribution",128446,"1908.130113","0.021073","340.241263","489.432505","1110.492328","2.522965","72.121506","53.630267","133.485799","0.000000","0.000000",1346873,341667,,1020573,56673,NA,NA,NA,USSLOWS,179,,179,179,179,179,,,,,,,,62,,,62,77,,,,,,,,
"1f035d96-a5e7-48af-b436-027358b63ca4",708,"Factor Performance Attribution",NA,"0.000089",0,0,"0.000000","705.050187","0.000858","0.113423","0.021748","0.021748","0.000000","0.000000",1255,647,,1020573,56673,NA,NA,NA,USSLOWS,,,,,,,,,,,,,,,,,,,,,,,,,,
"d11a9323-614c-4adb-91bf-2c6f1704c88e",682,"Factor Performance Attribution",128446,"2478.913610","0.019806","322.666167","421.181485","610.569020","3.402448","115.910728","36.855456","113.482310","0.000000","0.000000",1346260,350896,,1020573,56673,NA,NA,NA,USSLOWS,156,,156,156,156,156,,,,,,,,,,,,1,,,,,,,,
"dd353646-b2bd-45b9-969d-c8707c44d8e3",674,"Factor Performance Attribution",128446,"341.825089","0.019172","263.864826","302.121112","602.673548","0.881284","46.351586","19.717645","35.206607","0.000000","0.000000",951236,98020,,1020573,56673,NA,NA,NA,USSLOWS,36,,36,36,36,36,,,,,,,,,,,,1,,,,,,,,
"7ad815bf-7ea5-4dbf-98fb-c7491b5d8aa2",412,"Multi-Portfolio Risk",4364,"163.043393",0,0,"0.000000","90.258477","0.099392","5.733848","0.542740","0.557311","0.000000","0.000000",32422,18224,,1020573,56673,NA,NA,NA,USSLOWS,,,12,12,12,12,,,,,,,,2,,,2,6,12,,,,,24,,
"09003dae-cb61-4d7a-a3d7-0f1cb34b88eb",17533,"FI Overview",NA,0,0,0,0,0,0,0,0,0,0,0,110294258,26529212,,1006782,1007943,1009312,1009318,1010360,NA,6,,6,6,6,6,,,,,,,,16,,,16,120,6,,,,,,,
"81e46780-8050-46ee-9282-182aa44ab897",328,"Factor Risk Overview",NA,"0.000081",0,0,"0.000000","0.212174","0.014120","0.893462","0.020153","0.028435","0.000000","0.000000",1773,639,,1020573,56673,NA,NA,NA,USSLOWS,1,,2,2,2,2,,,,,,,,,,,,,1,,,,,4,,
"7fa450c5-f5ab-4964-a112-b28af67c6551",327,"Multi-Portfolio Risk",4364,"0.006468",0,0,"0.000000","91.616876","0.000802","2.318135","0.035725","0.046110","0.000000","0.000000",6913,77,,1020573,56673,NA,NA,NA,USSLOWS,,,12,12,12,12,,,,,,,,,,,,8,12,,,,,24,,
"ad55561e-3adb-4212-a461-88fdad8e333f",17473,"FI Overview",401352,"920772.758859",0,0,"3845.019194","2622.225607","230.422319","2754.534918","1114.592449","3183.959586","0.000000","0.000000",45730779,11280926,,1006782,1007943,1009312,1009318,1010360,NA,13,,13,13,13,13,,,,,,,,9,,,9,120,13,,,,,,,
"41d2a837-2be0-4fdf-84af-ae39a1163446",262,"Factor Risk Overview",12553,"421.732412",0,"1.685629","37.810704","156.402907","0.297716","15.851178","11.656251","11.751015","0.000000","0.000000",114454,42021,,1020573,56673,NA,NA,NA,USSLOWS,,,183,183,183,183,,,,,,,,,,,,,183,,,,,366,,
"10f9e921-a3fe-4111-a797-fd5bfffdedd2",245,"Factor Risk Overview",12553,"79.997219",0,"2.153484","112.928805","234.552727","0.208526","18.971787","10.125008","10.424170","0.000000","0.000000",46376,12703,,1020573,56673,NA,NA,NA,USSLOWS,,,231,231,231,231,,,,,,,,,,,,,231,,,,,462,,
"f380f1aa-de3e-4745-ba31-feb9fcf3f2f4",244,"Factor Risk Overview",NA,"0.026339",0,0,"0.000000","235.127540","0.001535","13.609635","2.131894","2.133520","0.000000","0.000000",25271,130,,1020573,56673,NA,NA,NA,USSLOWS,13,,16,16,16,16,,,,,,,,,,,,,3,,,,,32,,
"e4f39c71-5121-4eae-bb16-b9e60aa1b01a",240,"Multi-Portfolio Risk",4364,"135.578225",0,0,"0.000000","228.106686","0.027647","1.714395","0.657583","0.683501","0.000000","0.000000",29239,13105,,1020573,56673,NA,NA,NA,USSLOWS,,,2,2,2,2,,,,,,,,11,,,11,12,2,,,,,4,,
"9392ce7e-f1b6-446d-a06f-08aef7039a69",240,"Multi-Portfolio Risk",4364,"32.230902",0,0,"0.073677","75.637031","0.037657","0.924140","2.131575","2.871488","0.000000","0.000000",33972,7886,,1020573,56673,NA,NA,NA,USSLOWS,,,48,48,48,48,,,,,,,,1,,,1,12,48,,,,,96,,
"daf86cab-ff9e-48bd-97dd-798ee2a3a6ee",181,"Factor Risk Overview",NA,"0.060313",0,0,"0.000000","52.316227","0.005881","0.355599","0.480592","0.788671","0.000000","0.000000",3535,969,,1020573,56673,NA,NA,NA,USSLOWS,1,,5,5,5,5,,,,,,,,,,,,,4,,,,,10,,
"f3ca9607-726b-4a3e-b123-33d83d805bb4",181,"Factor Risk Overview",NA,"0.593108",0,0,"0.000000","153.064238","0.008508","0.171812","0.110373","0.150863","0.000000","0.000000",4415,2057,,1020573,56673,NA,NA,NA,USSLOWS,,,1,1,1,1,,,,,,,,,,,,,1,,,,,2,,
"bcf84ec2-29a7-4d8a-9921-1307e4359c1a",145,"Factor Risk Overview",4703,"52.754762",0,"1218.009511","72.662267","0.054560","0.007923","0.798878","0.150985","0.257657","0.000000","0.000000",11269,3457,,1020573,56673,NA,NA,NA,USSLOWS,14,,14,14,14,14,,,,,,,,,,,,9,,,,,,28,,
"5e24832f-9b2c-42bf-886d-d3de34157642",134,"Factor Risk Overview",4364,"2.065713",0,"1660.444566","123.648357","0.005541","0.002845","0.576976","0.244779","0.278034","0.000000","0.000000",5881,844,,1020573,56673,NA,NA,NA,USSLOWS,13,,13,13,13,13,,,,,,,,,,,,,,,,,,26,,
"f2971894-e282-47ee-8304-59bbb836ac56",116,"Factor Returns",NA,"0.002335",0,0,0,"114.672157","0.000386","0.000041","0.039462","0.039462",0,"0.000000",18,48,,1020573,56673,NA,NA,NA,SLOWS,,,,,,,,,,,,,,,,,,,,,,,,,,
"8135d2fc-2610-4697-b06c-16ecf507be0a",116,"Factor Returns",22178,"0.002326","329.636297","0.038728","105.874048","40.823892","0.005493","0.012596","0.918921","1.786228","0.000000","0.000000",65,265,,1020573,56673,NA,NA,NA,SLOWS,,,65,65,65,65,,,,,,,,62,,,62,62,,,,,,,,
"caafc001-39f2-4883-9cdc-6d20b6baae06",116,"Factor Returns",NA,"0.002076",0,0,0,"114.896443","0.000454",0,"0.026649","0.026691",0,"0.000000",42,24,,1020573,56673,NA,NA,NA,SLOWS,,,,,,,,,,,,,,,,,,,,,,,,,,
"304cf409-5719-461b-a678-c55a53f44e39",116,"Factor Returns",1010,"0.004442","0.000559","0.002363","17.174500","18.827125","0.000837","0.000032","0.094223","0.094223","0.000000","0.000000",31,47,,1020573,56673,NA,NA,NA,SLOWS,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,
"777ffaa3-227e-445a-8c08-aed838fcc11e",116,"Factor Returns",336,"0.003905","0.000259","0.000862","0.000000","102.799110","0.000580","0.000020","0.084248","0.084248","0.000000","0.000000",40,30,,1020573,56673,NA,NA,NA,SLOWS,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,
"3b11db62-7e6d-4584-b894-5b2ee9a74893",113,"Factor Returns",NA,"0.002802",0,0,0,"111.199540","0.004689",0,"0.234124","0.234124",0,"0.000000",8,58,,1020573,56673,NA,NA,NA,SLOWS,,,,,,,,,,,,,,,,,,,,,,,,,,
"3ee2c69a-908f-42c6-a2e5-ffb6fadc09b9",136,"Multi-Portfolio Risk",4364,"16.163273",0,"1256.211751","87.749446","0.004757","0.004007","0.125443","0.335566","0.373037","0.000000","0.000000",7807,2668,,1020573,56673,NA,NA,NA,USSLOWS,13,,13,13,13,13,,,,,,,,,,,,12,,,,,,26,,
"61f93fbb-06cd-4758-a9b0-6628f5738752",112,"Factor Returns",NA,"0.002262",0,0,0,"111.265758","0.000287",0,"0.138913","0.138938",0,"0.000000",42,24,,1020573,56673,NA,NA,NA,SLOWS,,,,,,,,,,,,,,,,,,,,,,,,,,
"2af3e8c3-81bc-4591-b364-297a1845e4d5",112,"Factor Returns",NA,"0.002751",0,0,0,"111.233926","0.000293",0,"0.098913","0.098951",0,"0.000000",35,31,,1020573,56673,NA,NA,NA,SLOWS,,,,,,,,,,,,,,,,,,,,,,,,,,
"3c0abf21-8ff8-49ce-b57a-ed6011ed4a9f",112,"Factor Returns",NA,"0.002853",0,0,0,"111.090744","0.025884",0,"0.236704","0.236704",0,"0.000000",8,58,,1020573,56673,NA,NA,NA,SLOWS,,,,,,,,,,,,,,,,,,,,,,,,,,
"56fdf3fc-93cc-4cc2-a443-7cf5d80ea661",112,"Factor Returns",22178,"0.004478","609.457732","0.051606","89.460725","30.307860","0.018903","0.017310","1.120838","2.693476","0.000000","0.000000",66,264,,1020573,56673,NA,NA,NA,SLOWS,,,62,62,62,62,,,,,,,,62,,,62,62,,,,,,,,
"2c67c3e0-1c0e-4cb4-8edc-85a679a2553d",112,"Factor Returns",22178,"0.004250","600.364390","0.051985","95.809774","40.761690","0.014538","0.001518","1.091333","2.528078","0.000000","0.000000",65,265,,1020573,56673,NA,NA,NA,SLOWS,,,62,62,62,62,,,,,,,,62,,,62,62,,,,,,,,
"c0059c24-af3c-48d8-9f1e-41646f89c73f",155,"Multi-Portfolio Risk",336,"0.259187",0,0,"0.000000","119.099364","0.001688","0.057649","0.166724","0.198008","0.000000","0.000000",1236,721,,1020573,56673,NA,NA,NA,USSLOWS,,,3,3,3,3,,,,,,,,,,,,,3,,,,,6,,
"ea1d91e8-d352-4343-9b21-dd7fd4eba1c5",130,"Factor Risk Overview",4364,"0.020312",0,"1256.474104","83.566840","0.000671","0.000736","0.519335","0.372482","0.431834","0.000000","0.000000",4399,136,,1020573,56673,NA,NA,NA,USSLOWS,13,,13,13,13,13,,,,,,,,,,,,,,,,,,26,,
"8e6e68d0-f444-4896-b07e-84b20b58fbb4",104,"Factor Returns",NA,"0.002079",0,0,0,"102.919624","0.001070",0,"0.021309","0.021309",0,"0.000000",37,29,,1020573,56673,NA,NA,NA,SLOWS,,,,,,,,,,,,,,,,,,,,,,,,,,
"8f56d7ae-5610-445a-a9b9-815e480544a3",104,"Factor Returns",1010,"0.002597","0.000368","0.001314","17.196426","29.621767","0.001181","0.000031","0.038443","0.038443","0.000000","0.000000",37,41,,1020573,56673,NA,NA,NA,SLOWS,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"54b0cc09-4747-48c8-8046-e2e3b9405403",104,"Factor Returns",NA,"0.003204",0,0,0,"102.962913","0.000214",0,"0.010664","0.010664",0,"0.000000",57,9,,1020573,56673,NA,NA,NA,SLOWS,,,,,,,,,,,,,,,,,,,,,,,,,,
"f4f26f2b-cdd6-4078-9dc8-302160ae3ab9",104,"Factor Returns",336,"0.003630","0.000163","0.000362","0.000000","102.857785","0.000232","0.000020","0.008534","0.008534","0.000000","0.000000",62,8,,1020573,56673,NA,NA,NA,SLOWS,,,,,,,,,,,,,,,,,,,,,,,,,,
"7111ac8a-1208-41dc-a1cb-a2f483568340",146,"Multi-Portfolio Risk",4364,"83.181050",0,0,"0.000000","61.940322","0.034994","0.614218","2.077190","2.130620","0.000000","0.000000",32636,13585,,1020573,56673,NA,NA,NA,USSLOWS,,,52,52,52,52,,,,,,,,12,,,12,12,52,,,,,104,,
"72715389-fe1c-4da8-b17e-c6fb6ba9704b",141,"Multi-Portfolio Risk",4364,"136.749244",0,0,"0.000000","54.883556","0.108909","0.659967","2.366626","2.790260","0.000000","0.000000",31791,20905,,1020573,56673,NA,NA,NA,USSLOWS,,,52,52,52,52,,,,,,,,12,,,12,12,52,,,,,104,,
"7ae4cb6b-eec2-496e-9863-cc67fd4c4ab7",102,"Factor Risk Overview",NA,"0.000071",0,0,"0.000000","0.000000","0.000935","0.088123","0.051846","0.052530","0.000000","0.000000",1272,639,,1020573,56673,NA,NA,NA,USSLOWS,2,,3,3,3,3,,,,,,,,,,,,,1,,,,,4,,
"bcfb2cf6-48fa-4684-8b1f-55c4c1a9fccd",120,"Multi-Portfolio Risk",336,"0.015651",0,0,"0.000000","30.528358","0.027278","0.092175","0.227464","2.363916","0.000000","0.000000",906,441,,1020573,56673,NA,NA,NA,USSLOWS,,,3,3,3,3,,,,,,,,,,,,,3,,,,,6,,
"ad368143-2388-4d5e-a1ae-d52a54acc1ff",216,"Brinson Performance Attribution (Beta)",21482,"205.647223","0.002016","13.141596","49.102083","287.049830","0.356936","22.581812","14.580663","24.671975","0.000000","0.000000",246315,81604,,162921713,162921741,162921742,NA,NA,NA,13,,13,13,13,13,,,,,,,,2,,,2,4,,,,,,,,
"a1c3dcab-cc11-4765-a580-a08516b9a347",216,"Brinson Performance Attribution (Beta)",1956,"720.725102","0.000258","1.116838","36.822975","162.268508","0.087615","13.992034","3.748174","5.294727","0.000000","0.000000",53189,38725,,162921713,162921741,162921742,NA,NA,NA,3,,3,3,3,3,,,,,,,,1,,,1,2,,,,,,,,
"76656e71-e039-48ea-9682-1b229e037bbb",210,"Brinson Performance Attribution (Beta)",1956,"1093.953025","0.012197","1.172535","34.935152","125.822154","0.711886","24.753298","25.347387","26.049998","0.000000","0.000000",124313,71618,,162921713,162921741,162921742,NA,NA,NA,3,,3,3,3,3,,,,,,,,1,,,1,4,,,,,,,,
"71fc6093-0d7f-4610-a506-3aba45808a88",195,"Brinson Performance Attribution (Beta)",21482,"537.778174","0.001498","13.179823","37.271445","186.292931","0.284598","11.067167","8.649986","28.297426","0.000000","0.000000",217302,83019,,162921713,162921741,162921742,NA,NA,NA,14,,14,14,14,14,,,,,,,,2,,,2,2,,,,,,,,
"7f468a0a-02d0-478d-bb9a-0ea2ea024006",192,"Brinson Performance Attribution (Beta)",1956,"754.664865","0.000258","1.173428","27.523956","137.733678","0.077642","10.653865","4.917481","6.589349","0.000000","0.000000",53210,40198,,162921713,162921741,162921742,NA,NA,NA,3,,3,3,3,3,,,,,,,,,,,,2,,,,,,,,
"7f36daef-ca8a-4354-9489-3a2b023c384c",184,"Risk Allocation Trend",28552,"813.018679",0,"2996.713766","142.517398","1.877224","0.272875","2.518505","3.862595","11.398894","0.000000","0.000000",78709,40867,,162921713,162921741,162921742,NA,NA,USSLOWL,58,,58,58,58,58,,,,,,,,55,,,55,102,,,,,,116,,
"1cca2753-5dcf-483d-b319-1298820a2c3d",183,"Risk Allocation Trend",27550,"247.956634",0,"3949.081660","177.397904","75.668555","0.077226","0.800758","3.325050","4.224277","0.000000","0.000000",75471,29971,,162921713,162921741,162921742,NA,NA,USSLOWL,56,,56,56,56,56,,,,,,,,74,,,74,104,,,,,,112,,
"a4f570cb-f239-4c32-8d7e-6104ea1baf7b",182,"Risk Allocation Trend",27550,"604.428683",0,"2381.583545","118.320893","0.983451","0.144325","2.358137","3.446013","6.184197","0.000000","0.000000",79770,40227,,162921713,162921741,162921742,NA,NA,USSLOWL,56,,56,56,56,56,,,,,,,,2,,,2,104,,,,,,112,,
"e8e03c3d-b80d-4a55-a0bc-04a057204afa",181,"Risk Allocation Trend",27550,"748.801687",0,"2859.973107","135.546853","1.106391","0.212233","2.581250","3.967838","12.789969","0.000000","0.000000",78763,41287,,162921713,162921741,162921742,NA,NA,USSLOWL,56,,56,56,56,56,,,,,,,,25,,,25,100,,,,,,112,,
"739e31a4-a458-4c77-8f04-f8de79f2067d",181,"Risk Allocation Trend",27550,"931.873585",0,"2191.716384","99.630413","0.991237","0.159019","3.100248","3.219730","5.517118","0.000000","0.000000",78789,39723,,162921713,162921741,162921742,NA,NA,USSLOWL,56,,56,56,56,56,,,,,,,,4,,,4,96,,,,,,112,,
"197f357a-d474-42cb-aef4-1867db14a0f3",180,"Brinson Performance Attribution (Beta)",21482,"728.511371","0.003988","15.031811","8.296175","216.124059","0.675765","38.594148","16.107015","34.367447","0.000000","0.000000",275455,90125,,162921713,162921741,162921742,NA,NA,NA,13,,13,13,13,13,,,,,,,,3,,,3,40,,,,,,,,
"d18565d8-a040-452b-9e04-61d007eb56c6",168,"Brinson Performance Attribution (Beta)",21482,"1062.270218","0.001919","13.174557","3.353598","226.404991","0.417228","13.551493","12.582404","23.670196","0.000000","0.000000",221636,108080,,162921713,162921741,162921742,NA,NA,NA,14,,14,14,14,14,,,,,,,,,,,,4,,,,,,,,
"b144acd3-87a4-4dfd-b3b3-2dbb630fa57e",168,"Brinson Performance Attribution (Beta)",1956,"35.213559","0.000200","1.160520","41.592322","137.082457","0.043955","9.662205","2.280840","3.388227","0.000000","0.000000",53883,17057,,162921713,162921741,162921742,NA,NA,NA,3,,3,3,3,3,,,,,,,,2,,,2,,,,,,,,,
"ac26de9b-d458-4640-8101-85ba192c0f13",163,"Brinson Performance Attribution (Beta)",23438,"158.488556","0.002281","14.985639","57.839936","116.395141","0.217062","9.994946","14.896065","22.658072","0.000000","0.000000",242402,64807,,162921713,162921741,162921742,NA,NA,NA,9,,9,9,9,9,,,,,,,,6,,,6,44,,,,,,,,
"77957ae6-e6f6-49fb-9701-9a35149c0d02",162,"Brinson Performance Attribution (Beta)",23438,"952.464187","0.002140","14.862927","18.295096","80.143451","0.205144","10.436459","7.910438","12.252604","0.000000","0.000000",209616,58190,,162921713,162921741,162921742,NA,NA,NA,5,,5,5,5,5,,,,,,,,,,,,2,,,,,,,,
"030796af-cb3e-493c-94b9-cf4c3efe90b0",147,"Factor Exposure Overview",12124,"88.564920",0,"1242.382182","116.235414","61.570247","0.066894","0.479407","1.415364","1.990179","0.000000","0.000000",29433,9992,,162921713,162921741,162921742,NA,NA,USSLOWL,25,,25,25,25,25,,,,,,,,32,,,32,50,,,,,,,,
"3c240050-cc41-4b1c-8038-9f2edf9b8f27",128,Momentum,55113,"238.044444",0,"4.732121","20.459656","65.951821","0.486756","3.920867","11.001221","11.970003","0.000000","0.000000",258034,102885,,162921713,162921741,162921742,NA,NA,USSLOWL,,,,,,,,,,,,,,22,,,22,4,,,,,,,,
"62b48c5e-e678-44cd-991e-c7a84e2b7cc3",108,"Risk Allocation Trend",976,"0.000613",0,"91.526769","14.093715","0.025657","0.000033","0.006377","0.443100","0.443100","0.000000","0.000000",978,6,,162921713,162921741,162921742,NA,NA,USSLOWL,2,,2,2,2,2,,,,,,,,,,,,,,,,,,4,,
"fdfe6fac-e75f-4389-8b84-6143feda5a60",106,"Factor Returns",NA,0,0,0,0,"0.000000","0.007302",0,0,0,0,0,0,2,,162921713,162921741,162921742,NA,NA,SLOWL,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cf409a6-0cb0-499a-9d28-be7f034cb458",99,"Factor Returns",NA,0,0,0,0,"0.000000","0.007914",0,0,0,0,0,0,2,,162921713,162921741,162921742,NA,NA,SLOWL,,,,,,,,,,,,,,,,,,,,,,,,,,
"c92cee84-6efc-4d04-8d1e-22d8aa062531",91,"Factor Returns",492,"0.002275","0.000109","0.000510","0.927904","77.729367","0.000474","0.000023","0.041457","0.051213","0.000000","0.000000",37,35,,162921713,162921741,162921742,NA,NA,SLOWL,,,,,,,,,,,,,,1,,,1,,,,,,,,,
"07a09610-0595-49a9-988c-b4a900b0203d",14526,"FI Overview",401352,"1105148.699726",0,0,"4678.017996","5942.622064","310.543810","5168.137154","1472.305828","3628.227015","0.000000","0.000000",65659414,11395097,,1006782,1007943,1009312,1009318,1010360,NA,54,,54,54,54,54,,,,,,,,14,,,14,120,54,,,,,,,
"3c41f20c-835d-412f-b0d2-96ac18fbc846",934,"Brinson Performance Attribution (Beta)",150179,"39746.625622","75.879516","111.320561","378.563978","700.600441","32.986308","606.117629","262.870466","669.789643","0.000000","0.000000",3156536,992575,,51151,NA,NA,NA,NA,NA,319,,319,319,319,319,,,,,,,,91,,,91,142,119,,,,,,,
