dtiTransId,duration,batch,totalQueryWeight,CRDTHitAndMatch,MarketDataMakeKeyBreakdown,DtsQueryBreakdown,RemoteServiceQueueWC,RemoteServiceCacheWaitWC,CacheMissBreakdownInMemory,CacheHitBreakdownInMemory,CacheOverheadWallClock,CacheOverheadTimings,CacheMissBreakdownRedis,CacheHitBreakdownRedis,totalCacheHitOrWaits,totalCacheMisses,totalNumNonBatched,portfolio,portfolio2,portfolio3,portfolio4,portfolio5,riskmodel,addPositionsByHoldings,addPositionsByHoldingsWithoutAggregation,"create SinglePortfolioContext",createDatedPortfolioContext,"destroy DatedPortfolioContext","destroy SinglePortfolioContext","get Factor exposures",getAssetFactorRiskContributions,getAssetReturnsByBarraIdsWithPriority,getAssetReturnsByMarketIdsWithPriority,getFactorReturn,getFactorTree,getIndexLevelData,getLightPortfolioWithLastUpdated,getModelDescriptors,getPortfolioAttributeValues,"getPortfolioAttributes list",getPortfolioLastUpdated,"getPortfolioPositions with PositionsReportSpec",getPositionsWithTnC,getPriceHistoryByBarraIdWithPriority,getPriceHistoryByMarketIdsWithPriority,getReportDispatcherReport,searchPortfolioTree,"userAttributeRmiSvc getAttributeProperties","singlePortfolioContextRmiSvc getPortfolioInstrumentReturn"
"b63b003f-4461-4460-a93c-bf4ef7b47ce4",111,"Factor Risk Overview",,,,,,,,,,,,,150,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"258282bd-6a36-47b8-a7d0-cd8999aad84e",214,"Factor Risk Overview",,,,,,,,,,,,,254,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"02cd961d-498d-41bb-91d1-07bf5bef9d01",210,"MSCI FaCS",,,,,,,,,,,,,100947,57986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cc486f23-5926-493c-bc23-f956cf679154",206,"MSCI FaCS",,,,,,,,,,,,,118156,63056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f1f1147d-7e9c-4aea-88d8-eabb17858e74",102,"Factor Performance Attribution",,,,,,,,,,,,,190,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95905430-e4e7-4e9c-bd80-3992698e708d",198,"Factor Risk Overview",,,,,,,,,,,,,204,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f7080c6c-0378-4361-af5e-785b6628eeff",187,"Portfolio Summary",,,,,,,,,,,,,55700,28556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7e160860-0750-46a2-8739-a457aeace2df",192,"Portfolio Summary",,,,,,,,,,,,,30231,20180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0dcf3eb4-f089-4bdf-a85e-55dd502b476a",193,"Trade What-If (SCW)",,,,,,,,,,,,,101,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9291acae-27bb-4749-a947-7c126f013433",189,"Trade What-If",,,,,,,,,,,,,566,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
